"id";"product_name";"countries";"ingredients";"brands";"stores";"energy_100g (kcal)";"sugars (g)";"fat (g)";"nutriments";"image_url"
"3103220037508";"C'est beau Noël";"France, Europe";"sirop de glucose, sucre, sirop de sucre melassé, dextrose, gélatine, farine de blé, amidon, acidifiants, acide citrique, acide malique, extrait de réglisse, malttodextrine, graisse végétale, lactose, protéines du lait, sel, arômes, concentré de fruits et de plantes, extrait de fruit, caroube, sirop de sucre inverti, sirop de caramel, correcteurs d'acidité, malates de sodium, citrate monosodique, colorants, curcumine, carmins, bleu patenté V, charbon végétal, carotènes végétaux, lutéine, anthocyanes, agents d‘enrobage, cire d‘abeille, cire de carnauba., pomme, kiwi, épinard, ortie";"Haribo";"Carrefour Market";"339.22223";;"0.6";"fat_value 0.6, energy_value 1420, carbohydrates_value 77.1, energy_100g 1420, proteins_value 5";""
"3103220033388";"Dragibus Soft";"France";"Sirop de glucose, sucre, amidon, dextrose, acidifiants, acide citrique, acide malique, correcteurs d'acidité, citrates de sodium, malates de sodium, arômes, colorants, curcumine, bleu patenté V, charbon végétal médicinal, carotènes végétaux, anthocyanes, agent d'enrobage, cire de carnauba";"Haribo";"";"380.3111";"59";"0.5";"carbohydrates_value 93, fat_value 0.5, energy_100g 1592, salt_value 0.05, energy_value 1592, sodium_value 0.01968503937007874, sugars_value 59, saturated-fat_value 0.1, proteins_value 0.5";""
;"CARenSAC";"France";"Sucre, sirop de sucre mélasse, farine de blé, amidon, extrait de réglisse, maltodextrine, arômes, colorants, curcumine, carmins, bleu patenté V, carotènes mélangés, sel, émulsifiant, mono et diglycérides d'acides gras, correcteur d'acidité, carbonate acide de sodium, agents d'enrobage, cire d'abeille, cire de carnauba.";"Haribo";"";"382.22223";;"0";"energy_100g 1600, carbohydrates_value 91, energy_value 1600, fat_value 0, proteins_value 3";""
"3103220035726";"Orangina P!k";"France";"Sirop de glucose, sucre, gélatine, dextrose, acidifiants, acide citrique, acide malique, agent d'enrobage, cire de carnauba, correcteurs d'acidité, citrates de calcium, malates de sodium, arômes naturels, concentrés de fruits et de plantes, patate douce, cerise, pomme, radis, colorants, carmins, lutéine, anthocyanes.";"Haribo";"Super U";"1481";"51.0";"0.5";"energy_100g 1481, salt_value 0.17, sugars_value 51.0, sodium_value 0.06692913385826772, energy_value 354, saturated-fat_value 0.1, proteins_value 6.0, carbohydrates_value 81.0, fat_value 0.5";""
"3103220033838";"Happy'box";"France";"sirop de glucose, sucre, dextrose, gélatine, amidon, acidifiants, acide citrique, acide malique, arôme, concentrés de fruits et de plantes, pomme, kiwi, épinard, ortie, carthame, spiruline, extrait de fruit, caroube, sirop de sucre inverti, sirop de caramel, correcteurs d'acidité, citrate monosodique, malate acide de sodium, colorants, curcumine, carmins, charbon végétal médicinal, carotènes végétaux, lutéine, anthocyanes, bleu patenté V, agents d'enrobage, cire d'abeille blanche et jaune, cire de carnauba.";"haribo";"Super U";"1397";"47";"0.5";"salt_value 0.03, sodium_value 0.011811023622047244, energy_value 334, energy_100g 1397, carbohydrates_value 76, proteins_value 6.1, saturated-fat_value 0.1, sugars_value 47, fat_value 0.5";""
"3103220034804";"Happy life ";"France";"Sirop de glucose, sucre, dextrose, gélatine, amidon, acidifiants, acide citrique, acide malique, arômes, concentré de fruits et de plantes, extrait de fruit, caroube, sirop de sucre inverti, sirop de caramel, correcteurs d'acidité, citrate monosodique, malates de sodium, colorants, curcumine, carmins, charbon végétal, carotènes mélangés, lutéine, anthocyanes, bleu patenté V, agents d'enrobage, cire d'abeille, cire de carnauba, pomme, kiwi, épinard, ortie";"Haribo";"";"351.16666";;"0";"carbohydrates_value 81.3, energy_100g 1470, fat_value 0, energy_value 1470, proteins_value 4.1";""
"3103220037584";"Tagada Purple Intense";"France";"Sucre, sirop de glucose, gélatine, acidifiant, acide citrique, arôme, concentrés de fruits et de plantes, sirop de sucre inverti., patate douce, cerise, pomme, radis, spiruline";"Haribo";"";;;;"";""
"3103220035863";"The Pik Box";"France";"Sirop de glucose, sucre, gélatine, dextrose, acidifiants, acide citrique, acide malique, agent d'enrobage, malates de sodium, arôme, concentrés de fruits et de plantes, citron, carthame, patate douce, cerise, pomme, radis, sirop de sucre inverti, colorants, carmins, bleu patenté V, carotènes végétaux, lutéine, anthocyanes., cire de carnauba, correcteurs d'acidité, citrates de calcium";"Haribo";"";"359.28888";"51";"0.5";"carbohydrates_value 81, fat_value 0.5, proteins_value 6, saturated-fat_value 0.1, salt_value 0.17, energy_100g 1504, energy_value 1504, sugars_value 51, sodium_value 0.06692913385826772";""
"3103220035771";"Les schtroumpfs P!K";"France";"sirop de glucose, sucre, gélatine, dextrose, acidifiants, acide citrique, acide malique, agent d'enrobage, cire de carnauba, correcteurs d'acidité, citrates de calcium, malates de sodium, arôme, colorants, carmins, bleu patenté V, lutéine";"Haribo";"Super U";"1481";"51.0";"0.5";"fat_value 0.5, carbohydrates_value 81.0, sodium_value 0.06692913385826772, sugars_value 51.0, energy_value 354, energy_100g 1481, salt_value 0.17, saturated-fat_value 0.1, proteins_value 6.0";""
"16920945";"Chamallows goût cola";"France";"Sucre, sirop de glucose, gélatine, humectant, sirop de sorbitol, maltodextrine, amidon, acidifiants, acide citrique, acide malique, correcteurs d'acidité, citrates de calcium, malates de sodium, agent d'enrobage, cire de carnauba, arôme, colorants, carmins, charbon végétal, carotènes mélangés.";"Haribo";"";;;;"";""
"3103220035429";"Roller, Pik ";"France";"sirop de glucose, sucre, gélatine, dextrose, acidifiants, acide citrique, acide malique, agent d'enrobage, malate acide de sodium, arôme, concentrés de fruits et de plantes, citron, carthame, patate douce, spiruline, radis, sirop de sucre inverti, colorants, bleu patenté V, lutéine, carotènes végétaux, anthocyanes., cire de carnauba, correcteurs d'acidité, citrate tricalcique";"Haribo";"Super U";"1481";"51.0";"0.499";"saturated-fat_value 0.099, proteins_value 6.0, energy_100g 1481, salt_value 0.17, sugars_value 51.0, sodium_value 0.06692913385826772, energy_value 354, carbohydrates_value 81.0, fat_value 0.499";""
"3103220030417";"Fraises Tagada";"France";"Sucre, sirop de glucose, gélatine, acidifiants, acide citrique, arôme, colorants, curcumine, carmins, carotênes.";"Haribo";"";;;;"";""
"3103220038529";"Tutti Candi";"France";"Sucre, sirop de glucose, gélatine, dextrose, humectant, sirop de sorbitol, acidifiant, acide citrique, concentrés de fruits et de plantes, carthame, spiruline, citron, pomme, patate douce, radis, arôme, colorants, curcumine, lutéine, carotènes végétaux, anthocyanes.";"Haribo";"";"357.85556";"66";"0.5";"carbohydrates_value 83, fat_value 0.5, salt_value 0.02, energy_100g 1498, energy_value 1498, sugars_value 66, sodium_value 0.007874015748031496, proteins_value 4, saturated-fat_value 0.1";""
"3103220037249";"Delir P!k";"France";"sirop de glucose, sucre, gélatine, dextrose, acidifiant, acide citrique, acide malique, correcteur d'acidité, citrate tricalcique, malate acide de sodium, agent d'enrobage, radis, cassis, carotte, hibiscus, carthame, citron, spiruline, colorants, bleu patenté V, lutéine, anthocyanes, sirop de sucre inverti., cire de carnauba, arômes, concentrés de fruits et de plantes, patate douce";"Haribo";"Super U";"1418";"45.0";"0.5";"proteins_value 5.3, saturated-fat_value 0.1, salt_value 0.17, energy_100g 1418, sodium_value 0.06692913385826772, sugars_value 45.0, energy_value 339, carbohydrates_value 71.0, fat_value 0.5";""
"3103220032794";"Tagada Pink";"France";"Sucre, sirop de glucose, gélatine, acidifiants, acide citrique, acide malique, correcteurs d'acidité, citrate de calcium, malate de sodium, agent d'enrobage, cire de carnauba, arôme, colorant, carmins.";"Haribo";"";;;;"";""
"3103220038321";"Dragibus Color Pops";"France";"Sucre, sirop de glucose, amidon, acidifiant, acide citrique, épaississant, gomme arabique, arôme, colorants, curcumine, bleu patenté V, charbon végétal, anthocyanes, agents d'enrobage, cire d'abeille blanche et jaune, cire de carnauba.";"Haribo";"Cora";"365.2611";"71";"0.5";"carbohydrates_value 88, fat_value 0.5, energy_100g 1529, salt_value 0.04, energy_value 1529, sugars_value 71, sodium_value 0.015748031496062992, saturated-fat_value 0.1, proteins_value 0.5";""
"3103220036365";"Oasis";"France";"";"Haribo";"";"340.17776";"48";"0.5";"carbohydrates_value 77, fat_value 0.5, energy_100g 1424, salt_value 0.03, sugars_value 48, sodium_value 0.011811023622047242, energy_value 1424, saturated-fat_value 0.1, proteins_value 5.6";""
"3103220033784";"Croco Pik";"France";"";"Haribo";"";"359.28888";"51";"0.5";"proteins_value 6, saturated-fat_value 0.1, energy_value 1504, sugars_value 51, sodium_value 0.06692913385826772, salt_value 0.17, energy_100g 1504, fat_value 0.5, carbohydrates_value 81";""
"3103220033760";"Dragibus Bi Cool";"France";"Sirop de glucose, sucre, amidon, dextrose, acidifiant, acide citrique, correcteur d'acidité, citrates de sodium, arôme, colorants, curcumine, bleu patenté V, anthocyanes, agent d'enrobage, cire de carnauba.";"Haribo";"";"384.6111";;"0";"proteins_value 0.5, energy_value 1610, fat_value 0, energy_100g 1610, carbohydrates_value 94";""
"3103220037218";"Happy'Life";"France";"Sirop de glucose, sucre, dextrose, gélatine, amidon, acidifiants, acide citrique, acide malique, arômes, concentré de fruits et de plantes, extrait de fruit, caroube, sirop de sucre inverti, sirop de caramel, correcteurs d'acidité, citrate monosodique, malate acide de sodium, colorants, curcumine, carmins, charbon végétal, carotènes mélangés, lutéine, anthocyanes, bleu patenté V, agents d'enrobage, cire d'abeille, cire de carnauba, pomme, kiwi, épinard, ortie, carthame, spiruline";"Haribo";"Netto";"338.74445";"47";"0.5";"fat_value 0.5, carbohydrates_value 76, saturated-fat_value 0.1, proteins_value 6.1, sodium_value 0.011811023622047244, sugars_value 47, energy_value 1418, energy_100g 1418, salt_value 0.03";""
"3103220033791";"Croco Pik";"France";"Sirop de glucose, sucre, gélatine, dextrose, acidifiants, acide citrique, acide malique, agent d'enrobage, malate acide de sodium, arôme, concentrés de fruits et de plantes, citron, carthame, spiruline, patate douce, radis, sirop de sucre inverti, colorants, carmins, bleu patenté V, lutéine, anthocyanes., cire de carnauba, correcteurs d'acidité, citrate tricalcique";"Haribo";"Netto";"359.28888";"51";"0.5";"saturated-fat_value 0.1, proteins_value 6, energy_100g 1504, salt_value 0.17, sugars_value 51, sodium_value 0.06692913385826772, energy_value 1504, carbohydrates_value 81, fat_value 0.5";""
"3103220037133";"Monster P¡k";"France";"Sirop de glucose, sucre, gélatine, dextrose, acidifiants, acide citrique, acide malique, agent d'enrobage, cire de carnauba, correcteurs d'acidité, citrate tricalcique, malate acide de sodium, arôme, concentrés de fruits et de plantes, citron, carthame, sirop de sucre inverti, colorants, bleu patenté V, anthocyanes.";"Haribo";"";"361.2";"51";"0.5";"energy_100g 1512, salt_value 0.2, energy_value 1512, sodium_value 0.07874015748031496, sugars_value 51, saturated-fat_value 0.1, proteins_value 6.1, carbohydrates_value 81, fat_value 0.5";""
"3103220036662";"Star Mint";"France";"sucre, sirop de glucose amidon, extrait de réglisse, arômes naturels, maltodextrine, sirop de sucre mélasse, agent d'enrobage, cire de carnauba";"Haribo";"SuperU";"385.3278";"82";"0.5";"fat_value 0.5, carbohydrates_value 95, sugars_value 82, sodium_value 0.01968503937007874, energy_value 1613, salt_value 0.05, energy_100g 1613, proteins_value 0.5, saturated-fat_value 0.1";""
"3103220037607";"L'île au trésor";"France";"sirop de glucose, sucre, dextrose, gélatine, amidon, acidifiants, correcteurs d'acidité, concentrés de fruits et de plantes, sirop de sucre inverti, sirop de caramel, arôme, colorants, agents denrobage, ., acide citrique, acide malique, citrate monosodique, malate acide de sodium, carthame, spiruline, pomme, curcumine, carmins, bleu patenté V, charbon végétal, carotènes végétaux, lutéine, anthocyanes, cire d'abeille blanche et jaune, cire de carnauba";"Haribo";"";"354.5111";"53";"0.5";"fat_value 0.5, carbohydrates_value 82, energy_value 1484, sodium_value 0.011811023622047242, sugars_value 53, energy_100g 1484, salt_value 0.03, saturated-fat_value 0.1, proteins_value 4.3";""
"3103220035603";"Haribo Orangina";"France";"SIROP DE GLUCOSE, SUCRE, GÉLATINE, ACIDE MALIOUE, AGENT D'ENROBAGE, MALATES DE SODIUM, DEXTROSE, Acidifiant, ACIDE Citrique, CIRE DE CARNAUBA, CORRECTEURS D’ACIDITÉ, CITRATES DE CALCIUM, ARÔMES NATURELS, CONCENTRES DE FRUITS ET DE PLANTES, PATATE·DOUCE. CERISE. POMME. RADIS, COLORANTS, CARMINS. LUTEINE";"Haribo";"";;;;"";""
"3103220037867";"Dragibus P!k";"France";"Sirop de glucose, sucre, amidon, dextrose, acidifiants, acide citrique, acide malique, correcteurs d'acidité, citrate monosodique, malate acide de sodium, arômes, colorants, curcumine, bleu patenté V, charbon végétal, carotènes végétaux, anthocyanes, agent d'enrobage, cire de carnauba.";"Haribo";"Carrefour, Super U";"1523";"53";"0.5";"fat_value 0.5, carbohydrates_value 88, saturated-fat_value 0.1, proteins_value 0.5, sodium_value 0.2322834645669291, sugars_value 53, energy_value 364, energy_100g 1523, salt_value 0.59";""
"3103220036358";"Oasis";"France";"Sirop de glucose, sucre, gélatine, dextrose, jus de fruits concentrés, équivalent fruits, raisin, pomme, poire, orange, citron, acidifiant, acide citrique, concentrés de fruits et de plantes, carthame, spiruline, pomme, arômes naturels, colorants, carotènes végétaux, lutéine, anthocyanes, agents d'enrobage, cire d'abeille blanche et jaune, cire de carnauba.";"Haribo";"Cora";"340.17776";"48";"0.5";"saturated-fat_value 0.1, proteins_value 5.6, energy_100g 1424, sugars_value 48, energy_value 1424, fiber_value 0, carbohydrates_value 77, fat_value 0.5";""
"3103220030462";"Haribo Croco";"France";"Sirop de glucose, sucre, dextrose, gélatine, acidifiant, acide citrique, concentrés de fruits et de plantes, sirop de sucre inverti, arômes, colorants, agents d'enrobage, carthame, spiruline, pomme, carmins, lutéine, cire d'abeille, cire de carnauba";"Haribo";"";;;;"";""
"3103220033913";"Delir' pik";"France";"Sirop de glucose, sucre, gélatine, dextrose, acidifiants, acide citrique, acide malique, agent d'enrobage, cire de carnauba, correcteurs d'acidité, citrates de calcium, malates de sodium, arôme, concentrés de fruits et de plantes, citron, carthame, sirop de sucre inverti, colorants, carmins, bleu patenté V, carotènes végétaux, lutéine, anthocyanes.";"Haribo";"";"359.28888";"51";"0.5";"fat_value 0.5, carbohydrates_value 81, energy_value 1504, sugars_value 51, sodium_value 0.06692913385826772, salt_value 0.17, energy_100g 1504, proteins_value 6, saturated-fat_value 0.1";""
"3103220032688";"Tagada Pink";"France";"sucre, sirop de glucose, gélatine, acidifiants, acide citrique, acide malique, correcteurs d'acidité, citrates de calcium, malates de sodium, agent d'enrobage, cire de carnauba, arôme, colorant, carmins.";"Haribo";"";"370.27777";"74";"0.5";"fat_value 0.5, carbohydrates_value 87, proteins_value 2.8, saturated-fat_value 0.1, sugars_value 74, energy_value 1550, salt_value 0.05, energy_100g 1550";""
"3103220036525";"Dragolo";"France";"sirop de glucose, sucre, dextrose, gélatine, acidifiants, acide citrique, acide malique, correcteurs d'acidité, citrate monosodique, malate acide de sodium, concentré de fruits et de plantes, citron, orange, pomme, kiwi, baie de sureau, cassis, aronie, raisin, épinard, ortie, fruit de la passion, mangue, carthame, spiruline, arôme, jus de fruits concentrés, pomme, orange, citron, fraise, framboise, ananas, colorants, curcumine, carmins, bleu patenté V, charbon végétal médicinal, carotènes végétaux, lutéine, anthocyanes, extrait de fruit, caroube, sirop de sucre inverti, agents d'enrobage, cire d'abeille blanche et jaune, cire de carnauba.";"Haribo";"Carrefour";"357.61667";"53";"0.5";"sodium_value 0.01968503937007874, sugars_value 53, energy_value 1497, salt_value 0.05, energy_100g 1497, proteins_value 3.5, saturated-fat_value 0.1, fat_value 0.5, carbohydrates_value 84";""
"3103220036310";"Red Pasta Pik (goût Tagada acide)";"France";"Sucre, sirop de glucose, amidon de maïs, humectant, acide malique, correcteurs d'acidité, citrates de calcium, malates de sodium, agent d'enrobage, et diglycérides d'acides gras, arôme, concentrés de fruits et de plantes, patate douce, pomme, cassis, radis., sirop de sorbitol, farine de blé, acidifiants, acide citrique, cire de carnauba, émulsifiants, mono";"Haribo";"Cora";"361.4389";"60";"1.1";"carbohydrates_value 85, fat_value 1.1, fiber_value 0, energy_100g 1513, energy_value 1513, sodium_value 0.157, sugars_value 60, saturated-fat_value 1.1, proteins_value 0.5";""
"3103220034798";"Purple Cola, Pik ";"France";"sirop de glucose, sucre, gélatine, dextrose, acidifiants, acide citrique, acide malique, correcteurs d'acidité, citrate tricalcique, malate acide de sodim, agent d’enrobage, radis, carthame, citron, spiruline, colorants, bleu patenté V, carotènes végétaux, anthocyanes, sirop de sucre inverti., cire de carnauba, arôme, concentrés de fruits et de plantes, patate douce";"Haribo";"Super U";"1402";"47.0";"0.499";"fat_value 0.499, carbohydrates_value 76.0, sodium_value 0.06692913385826772, sugars_value 47.0, energy_value 335, salt_value 0.17, energy_100g 1402, proteins_value 5.6, saturated-fat_value 0.099";""
